id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed;;
4143;98;Visa;Credit;4502471811797980;Thg4-20;477;YES;1;$8700;Thg8-04;2006;;
1128;615;Visa;Debit;4609580292509610;Thg8-21;303;YES;1;$15338;Thg2-07;2011;;
5479;615;Amex;Credit;391140616580579;Thg4-21;207;YES;1;$19900;Thg11-07;2011;;
4901;1488;Visa;Debit;4450244246196930;Thg5-23;339;YES;1;$14249;Thg9-16;2016;;
1098;1488;Visa;Debit;4799094840755470;Thg3-11;152;YES;1;$22124;Thg2-06;2010;;
5685;1488;Mastercard;Debit;5504145195168150;Thg4-22;611;YES;1;$28580;Thg11-13;2013;;
2995;1488;Discover;Credit;6362095888524270;Thg2-20;180;YES;1;$11900;Thg5-09;2011;;
1684;1488;Mastercard;Debit;5999258860780530;Thg6-24;737;YES;2;$16731;Thg2-20;2020;;
4874;1488;Mastercard;Credit;5409789881160700;Thg4-21;252;NO;1;$8500;Thg9-14;2014;;
3739;211;Mastercard;Debit;5751390473198110;Thg12-20;287;YES;2;$12757;Thg7-05;2009;;
4746;211;Visa;Debit;4134647729232450;Thg8-20;517;YES;2;$17013;Thg9-09;2009;;
1035;211;Mastercard;Debit;5266252138581560;Thg4-04;911;YES;2;$11757;Thg2-04;2011;;
4730;1443;Mastercard;Debit;5449645261322610;Thg3-22;354;YES;2;$16392;Thg9-09;2011;;
3749;1443;Visa;Credit;4982238579349180;Thg6-21;718;YES;1;$8500;Thg7-05;2009;;
254;1443;Visa;Debit;4384381555415270;Thg6-18;608;YES;2;$3973;Thg1-10;2016;;
3194;801;Mastercard;Debit;5933370673358510;Thg3-20;729;YES;2;$15042;Thg5-17;2017;;
215;801;Visa;Credit;4237390837653260;Thg9-24;620;YES;1;$8600;Thg1-09;2010;;
3366;801;Visa;Credit;4093859688530590;Thg7-22;643;YES;2;$7100;Thg6-07;2007;;
3261;801;Visa;Debit;4116069421023160;Thg10-24;820;YES;2;$9551;Thg6-03;2009;;
5772;801;Mastercard;Debit;5384803944238560;Thg8-20;811;YES;1;$10311;Thg12-01;2006;;
4005;655;Amex;Credit;329049697835823;Thg1-17;852;YES;1;$7700;Thg7-13;2013;;
4134;655;Mastercard;Debit;5775179305795300;Thg12-22;857;YES;2;$11638;Thg8-04;2011;;
2133;655;Visa;Debit;4304623994462590;Thg9-23;750;YES;2;$9285;Thg3-06;2011;;
1151;669;Mastercard;Debit;5816338605169380;Thg6-20;932;YES;1;$11164;Thg2-08;2009;;
3793;669;Visa;Credit;4993477414094950;Thg10-24;698;YES;1;$9900;Thg7-06;2011;;
4630;1726;Visa;Debit;4801854572462060;Thg9-11;591;YES;1;$16750;Thg9-06;2012;;
1936;444;Visa;Debit (Prepaid);4897531644645190;Thg8-20;326;YES;1;$80;Thg2-20;2020;;
1685;444;Mastercard;Debit;5084870986694890;Thg1-23;429;YES;1;$12233;Thg2-20;2020;;
2236;418;Visa;Debit;4892957791439450;Thg10-09;711;YES;2;$5216;Thg3-09;2009;;
639;418;Mastercard;Debit;5424759091285900;Thg9-24;971;YES;2;$9082;Thg1-20;2020;;
434;418;Discover;Credit;6037017552543620;Thg3-24;945;YES;2;$18100;Thg1-20;2020;;
1937;418;Visa;Credit;4474089244704700;Thg2-20;228;YES;1;$11100;Thg2-20;2020;;
5591;242;Visa;Debit;4635113983149320;Thg9-24;511;YES;1;$19158;Thg11-09;2010;;
5737;242;Mastercard;Debit;5431693041561230;Thg6-20;10;YES;1;$19788;Thg11-18;2018;;
1229;242;Mastercard;Debit;5000761209331070;Thg2-21;797;YES;1;$15259;Thg2-10;2010;;
2315;242;Mastercard;Debit;5250424530939340;Thg9-20;354;YES;2;$19728;Thg3-13;2013;;
4144;242;Visa;Debit;4060108859418720;Thg8-09;710;YES;1;$13530;Thg8-04;2011;;
2971;168;Mastercard;Debit;5417072753532780;Thg8-19;346;YES;1;$142;Thg5-08;2012;;
1377;960;Visa;Debit;4008395642072930;Thg9-21;740;YES;1;$16210;Thg2-17;2017;;
884;960;Visa;Credit;4641536059627810;Thg2-20;760;YES;1;$15200;Thg1-20;2020;;
640;960;Mastercard;Debit;5863465955533490;Thg10-23;577;YES;2;$24200;Thg1-20;2020;;
3351;1911;Mastercard;Debit (Prepaid);5958774087904380;Thg3-08;758;YES;1;$82;Thg6-07;2009;;
4801;1911;Visa;Debit;4756126690850860;Thg6-20;872;YES;1;$21057;Thg9-10;2010;;
4961;1911;Amex;Credit;360634127644380;Thg4-21;94;YES;1;$8900;Thg10-02;2012;;
964;1911;Visa;Debit;4146154993993960;Thg9-22;26;NO;2;$17789;Thg2-98;2019;;
3352;259;Mastercard;Debit;5738274444891250;Thg4-23;253;YES;2;$14388;Thg6-07;2007;;
4569;259;Visa;Debit;4992225653748600;Thg8-24;385;YES;1;$26582;Thg9-04;2005;;
358;259;Visa;Debit;4820068957704850;Thg5-23;694;YES;1;$21619;Thg1-16;2016;;
3814;300;Mastercard;Debit;5809580055839540;Thg12-20;908;YES;1;$32704;Thg7-07;2008;;
4494;1967;Mastercard;Debit (Prepaid);5369067205369590;Thg1-14;902;YES;1;$70;Thg9-98;2006;;
2243;1967;Amex;Credit;315253583009303;Thg4-12;103;NO;1;$23900;Thg3-10;2017;;
3367;1967;Visa;Debit;4738213924782740;Thg9-20;383;YES;2;$38120;Thg6-07;2011;;
5088;1967;Mastercard;Debit;5718325041563270;Thg3-19;487;YES;1;$5753;Thg10-07;2009;;
3463;434;Amex;Credit;386984033021293;Thg1-21;449;YES;2;$15500;Thg6-10;2012;;
885;434;Visa;Debit;4006144248025420;Thg4-22;423;YES;2;$21916;Thg1-20;2020;;
886;434;Visa;Debit;4400720809625430;Thg2-20;142;YES;1;$25579;Thg1-20;2020;;
1021;1076;Mastercard;Debit;5612519597863970;Thg7-23;575;YES;1;$16144;Thg2-03;2011;;
5742;1076;Mastercard;Debit;5085325105432050;Thg5-24;720;NO;1;$12535;Thg11-19;2019;;
3027;1076;Visa;Credit;4579975371658950;Thg6-20;13;YES;2;$7600;Thg5-09;2013;;
3858;1076;Mastercard;Debit;5288183247403840;Thg12-17;391;YES;1;$14514;Thg7-08;2008;;
2358;1076;Mastercard;Credit;5410016015074470;Thg1-20;674;YES;2;$7500;Thg3-16;2016;;
6033;723;Visa;Credit;4783560032101200;Thg12-22;606;YES;2;$9700;Thg12-10;2011;;
6071;723;Mastercard;Debit;5984424268414250;Thg2-21;794;NO;1;$18450;Thg12-12;2012;;
3368;723;Visa;Debit (Prepaid);4455523301338730;Thg5-21;617;YES;1;$65;Thg6-07;2008;;
232;723;Mastercard;Debit;5737194797232030;Thg2-23;310;YES;2;$13529;Thg1-10;2010;;
1206;723;Discover;Credit;6155749284043200;Thg12-23;616;YES;1;$10300;Thg2-10;2013;;
3524;1398;Mastercard;Credit;5061425671526060;Thg9-22;21;NO;1;$20100;Thg6-11;2012;;
200;1398;Mastercard;Debit (Prepaid);5446786190259540;Thg10-24;287;NO;2;$61;Thg1-09;2016;;
5222;1398;Visa;Credit;4784578119131330;Thg9-18;526;YES;2;$18100;Thg10-10;2010;;
4930;1398;Mastercard;Debit;5225250785593490;Thg12-24;71;YES;2;$34731;Thg10-97;2011;;
216;1398;Visa;Debit;4290693805811510;Thg9-16;32;YES;1;$23392;Thg1-09;2011;;
3008;1464;Mastercard;Debit (Prepaid);5930584948662060;Thg3-20;601;YES;2;$52;Thg5-09;2012;;
3677;1464;Mastercard;Debit;5357083238089200;Thg6-20;131;YES;2;$24129;Thg7-02;2018;;
3432;1505;Mastercard;Debit;5060989844010070;Thg2-21;181;NO;1;$27847;Thg6-09;2011;;
1686;1505;Mastercard;Credit;5197842817300170;Thg12-22;763;YES;1;$12100;Thg2-20;2020;;
2446;1130;Mastercard;Debit;5813380740656050;Thg2-21;778;YES;1;$15847;Thg4-03;2010;;
92;1130;Amex;Credit;366703189364969;Thg1-24;3;YES;1;$13500;Thg1-06;2010;;
4004;1130;Visa;Credit;4831171485300760;Thg7-22;704;YES;2;$11400;Thg7-12;2012;;
2667;62;Visa;Debit;4511173067957920;Thg8-22;468;YES;2;$5520;Thg4-10;2010;;
3369;62;Visa;Debit;4228336071745120;Thg6-23;445;NO;1;$1559;Thg6-07;2010;;
3262;62;Visa;Debit;4129299581714210;Thg6-22;296;YES;2;$11836;Thg6-03;2015;;
55;62;Mastercard;Debit;5966550024798420;Thg9-24;577;YES;1;$19211;Thg1-04;2015;;
5138;62;Visa;Debit;4984630717840060;Thg8-19;910;YES;2;$5909;Thg10-08;2012;;
2425;62;Visa;Debit;4888494328219550;Thg4-18;40;YES;2;$16410;Thg4-01;2011;;
5142;1623;Amex;Credit;336043262314937;Thg4-20;467;YES;1;$13300;Thg10-09;2009;;
4417;1623;Visa;Credit;4874803935373540;Thg11-15;840;YES;2;$9300;Thg8-13;2013;;
1687;1623;Mastercard;Credit;5430424247547750;Thg2-20;262;YES;2;$7200;Thg2-20;2020;;
6061;1416;Visa;Credit;4317393372526100;Thg7-22;837;YES;1;$11900;Thg12-11;2011;;
4891;1416;Visa;Credit;4959412347021850;Thg4-23;714;YES;2;$10500;Thg9-15;2015;;
2363;1416;Mastercard;Debit;5254338671695550;Thg8-18;492;YES;1;$14865;Thg3-17;2017;;
3779;1416;Mastercard;Debit;5694994900500570;Thg6-20;517;YES;2;$15298;Thg7-06;2009;;
3204;1416;Mastercard;Debit;5804559102457690;Thg6-20;32;YES;1;$23481;Thg6-96;2012;;
2951;1416;Visa;Credit;4093144761309720;Thg1-22;231;YES;1;$14700;Thg5-07;2014;;
3254;1416;Mastercard;Debit (Prepaid);5765279389616520;Thg7-24;43;YES;2;$47;Thg6-03;2013;;
4644;1416;Mastercard;Debit;5804202825966460;Thg8-23;21;YES;1;$22625;Thg9-07;2008;;
2160;1998;Visa;Debit (Prepaid);4969817527377030;Thg11-22;756;YES;1;$110;Thg3-07;2007;;
4892;1998;Visa;Debit;4138210173016900;Thg6-21;76;YES;1;$328;Thg9-15;2015;;
1258;1998;Visa;Credit;4573665962578720;Thg11-20;452;YES;2;$100;Thg2-10;2011;;
3263;1299;Visa;Credit;4515199158031460;Thg10-21;329;YES;2;$8800;Thg6-03;2016;;
3913;1299;Visa;Debit;4372530411325670;Thg11-20;694;YES;1;$3942;Thg7-09;2016;;
6010;303;Mastercard;Debit;5505845036892820;Thg10-21;658;YES;1;$32488;Thg12-10;2010;;
4194;303;Amex;Credit;387958574593201;Thg8-21;842;YES;1;$20000;Thg8-07;2020;;
149;303;Amex;Credit;336029900720764;Thg10-20;696;NO;1;$14500;Thg1-08;2011;;
4783;303;Mastercard;Debit;5064319723077990;Thg1-23;109;YES;1;$25900;Thg9-10;2010;;
984;303;Visa;Credit;4077302487318690;Thg1-22;537;YES;1;$14800;Thg2-00;2012;;
4824;303;Visa;Credit;4554398515333300;Thg2-23;112;YES;2;$15600;Thg9-11;2011;;
2122;1138;Mastercard;Debit (Prepaid);5579265768450760;Thg2-20;223;YES;2;$51;Thg3-06;2011;;
3139;1138;Visa;Credit;4103345732677830;Thg8-22;996;YES;2;$5600;Thg5-13;2013;;
5292;1138;Mastercard;Debit;5788572539288230;Thg1-21;352;YES;2;$13235;Thg10-14;2014;;
5801;1750;Visa;Debit (Prepaid);4999469198380750;Thg2-22;551;YES;2;$33;Thg12-03;2010;;
3714;1750;Mastercard;Debit;5117465520730130;Thg4-20;950;YES;2;$34675;Thg7-04;2018;;
4476;1117;Visa;Debit;4416198606646670;Thg12-20;143;YES;1;$19824;Thg8-18;2018;;
1162;1117;Visa;Debit;4101718321165420;Thg2-20;388;YES;1;$9827;Thg2-08;2009;;
3827;1322;Visa;Credit;4303989107608840;Thg7-24;515;YES;2;$9700;Thg7-07;2009;;
366;878;Amex;Credit;314664594016772;Thg5-23;957;YES;2;$5400;Thg1-18;2018;;
2770;878;Mastercard;Debit;5016370406985580;Thg3-18;313;YES;1;$12079;Thg4-17;2017;;
2290;609;Visa;Debit;4162004533229290;Thg7-20;851;YES;2;$19436;Thg3-11;2011;;
2892;609;Visa;Credit;4979556172920760;Thg8-24;507;YES;2;$10600;Thg5-05;2005;;
4215;609;Mastercard;Credit;5396816689935400;Thg3-23;414;YES;1;$9600;Thg8-07;2011;;
641;761;Mastercard;Debit;5269665726380860;Thg4-20;980;YES;1;$17500;Thg1-20;2020;;
1688;761;Mastercard;Debit;5190760062981850;Thg3-20;810;YES;2;$21797;Thg2-20;2020;;
1689;761;Mastercard;Credit;5705900872232410;Thg6-22;550;YES;1;$16700;Thg2-20;2020;;
409;761;Amex;Credit;318070021444265;Thg12-22;160;YES;1;$8800;Thg1-20;2020;;
4183;1313;Mastercard;Debit (Prepaid);5983193668955520;Thg5-21;265;YES;2;$87;Thg8-06;2016;;
4135;1313;Mastercard;Credit;5533719099929400;Thg9-07;945;YES;2;$6000;Thg8-04;2010;;
3750;1558;Visa;Debit;4836616684752340;Thg7-21;399;YES;2;$10182;Thg7-05;2011;;
4747;1558;Visa;Debit;4114768485287180;Thg3-23;234;YES;1;$2566;Thg9-09;2012;;
642;399;Mastercard;Debit;5104427511153640;Thg9-21;720;YES;1;$25693;Thg1-20;2020;;
4970;399;Mastercard;Debit;5034696278823230;Thg11-20;154;YES;1;$43122;Thg10-02;2011;;
3696;325;Mastercard;Debit;5416630687506720;Thg3-23;240;YES;2;$5793;Thg7-03;2013;;
5035;325;Visa;Debit;4355016101875990;Thg7-23;864;YES;1;$2950;Thg10-05;2014;;
4019;325;Discover;Credit;6635329128734620;Thg3-15;405;YES;1;$6600;Thg7-14;2014;;
2344;325;Mastercard;Debit;5157654602857020;Thg1-21;61;YES;1;$21378;Thg3-15;2015;;
2843;689;Mastercard;Debit;5132514461067100;Thg12-07;356;YES;1;$29283;Thg5-03;2012;;
4486;1763;Visa;Debit;4680710047774160;Thg5-20;450;YES;1;$12220;Thg9-93;2011;;
4297;1763;Mastercard;Debit;5300904662487170;Thg3-21;946;NO;1;$30096;Thg8-09;2009;;
643;1763;Mastercard;Debit;5773517601936210;Thg2-20;656;YES;2;$12068;Thg1-20;2020;;
644;717;Mastercard;Debit;5903210987711410;Thg10-24;288;YES;2;$10039;Thg1-20;2020;;
1690;717;Mastercard;Debit (Prepaid);5709214226013910;Thg2-20;12;NO;2;$66;Thg2-20;2020;;
645;717;Mastercard;Debit;5408447393977140;Thg2-20;466;YES;2;$22043;Thg1-20;2020;;
887;717;Visa;Debit (Prepaid);4668401810025170;Thg6-22;651;YES;2;$56;Thg1-20;2020;;
5738;717;Mastercard;Credit;5444281905653210;Thg9-23;74;YES;2;$7100;Thg11-18;2018;;
145;884;Visa;Debit;4603341026600180;Thg5-12;611;YES;2;$1112;Thg1-07;2013;;
2237;884;Visa;Debit;4219385006716240;Thg7-23;676;YES;2;$8643;Thg3-09;2015;;
4748;884;Visa;Credit;4376956078073120;Thg11-20;45;YES;1;$8800;Thg9-09;2012;;
1373;884;Mastercard;Debit (Prepaid);5457193458056810;Thg8-24;138;YES;2;$68;Thg2-17;2017;;
1022;1701;Mastercard;Debit;5659646110824730;Thg7-16;243;YES;1;$6949;Thg2-03;2008;;
5900;1701;Mastercard;Debit;5046483953202630;Thg11-21;440;YES;2;$8169;Thg12-07;2007;;
3009;1701;Mastercard;Credit;5172226378448320;Thg12-22;648;YES;1;$6400;Thg5-09;2010;;
646;117;Mastercard;Debit (Prepaid);5858496467111390;Thg9-23;491;NO;1;$45;Thg1-20;2020;;
647;117;Mastercard;Debit;5207888548617780;Thg1-20;537;YES;2;$14759;Thg1-20;2020;;
1691;117;Mastercard;Debit;5365464128698340;Thg3-21;127;YES;2;$5372;Thg2-20;2020;;
5466;126;Mastercard;Debit;5877150082253440;Thg12-23;299;NO;1;$12059;Thg11-06;2008;;
2191;126;Mastercard;Debit;5486956731385310;Thg11-13;963;YES;1;$13823;Thg3-08;2011;;
5497;126;Mastercard;Debit;5110177937842500;Thg4-23;932;YES;1;$13555;Thg11-07;2011;;
5872;126;Visa;Debit;4662466858823440;Thg5-24;280;YES;2;$7991;Thg12-06;2009;;
2935;1051;Mastercard;Debit;5601903712765460;Thg2-20;584;YES;1;$25935;Thg5-07;2012;;
1692;1051;Mastercard;Credit;5158541599253880;Thg10-21;471;YES;2;$14100;Thg2-20;2020;;
5988;462;Visa;Debit;4340145979701810;Thg9-24;242;YES;1;$18290;Thg12-09;2015;;
2397;462;Visa;Debit;4428689481735980;Thg3-22;698;YES;2;$15322;Thg4-94;2009;;
1259;462;Visa;Debit (Prepaid);4262959598704280;Thg1-16;710;YES;1;$22;Thg2-10;2013;;
3957;462;Visa;Credit;4955210270382740;Thg11-24;551;YES;2;$5700;Thg7-10;2010;;
76;462;Mastercard;Debit;5131584971414260;Thg4-10;655;YES;2;$26303;Thg1-05;2008;;
1938;1454;Visa;Credit;4268635785571600;Thg1-21;36;YES;2;$12400;Thg2-20;2020;;
1164;1454;Amex;Credit;379047099954355;Thg11-23;178;YES;1;$8200;Thg2-09;2009;;
4481;467;Mastercard;Debit;5318644266130470;Thg1-21;925;YES;2;$31741;Thg8-19;2019;;
4278;467;Visa;Credit;4112282514083000;Thg7-21;619;YES;2;$14500;Thg8-08;2010;;
3914;467;Visa;Credit;4622003534052010;Thg3-24;207;YES;2;$11200;Thg7-09;2011;;
2324;1802;Visa;Credit;4642554061349240;Thg2-20;763;YES;2;$8400;Thg3-13;2013;;
5836;1802;Mastercard;Debit;5189892950843580;Thg10-17;495;YES;2;$36920;Thg12-05;2011;;
5125;1563;Mastercard;Debit;5018455451330730;Thg11-24;904;YES;3;$1129;Thg10-08;2012;;
3479;1563;Mastercard;Credit;5377821284992060;Thg11-22;138;YES;1;$2900;Thg6-10;2010;;
4030;1563;Visa;Debit;4720829352602340;Thg4-17;702;YES;2;$11902;Thg7-14;2014;;
2054;1563;Visa;Debit;4793063304202940;Thg10-23;29;YES;1;$9290;Thg3-03;2009;;
1427;1235;Amex;Credit;389499805815638;Thg2-24;391;YES;2;$11500;Thg2-20;2020;;
1693;587;Mastercard;Debit (Prepaid);5209314764335780;Thg9-23;770;YES;1;$28;Thg2-20;2020;;
1694;587;Mastercard;Debit;5893624216668660;Thg5-23;56;YES;2;$10365;Thg2-20;2020;;
5259;709;Mastercard;Debit;5953738621410050;Thg12-22;144;YES;1;$27123;Thg10-12;2012;;
6121;709;Mastercard;Debit;5585130631780940;Thg7-21;782;YES;2;$26564;Thg12-16;2016;;
2747;709;Mastercard;Debit;5810782752163020;Thg10-21;359;YES;2;$19915;Thg4-15;2015;;
888;1036;Visa;Debit;4431855128075920;Thg10-22;165;YES;1;$17446;Thg1-20;2020;;
1939;1036;Visa;Debit;4732750497887750;Thg8-21;29;YES;2;$7330;Thg2-20;2020;;
1292;372;Visa;Debit;4391595396891550;Thg7-20;346;YES;2;$10876;Thg2-11;2011;;
64;929;Amex;Credit;375292277672255;Thg3-21;667;YES;2;$36200;Thg1-05;2007;;
2821;253;Visa;Credit;4198207686929970;Thg3-21;480;YES;1;$800;Thg5-01;2008;;
6143;253;Mastercard;Debit;5482273460029160;Thg7-24;79;NO;1;$24690;Thg12-19;2019;;
146;1549;Visa;Debit (Prepaid);4402937579552700;Thg11-19;585;NO;2;$85;Thg1-07;2018;;
4825;1549;Visa;Credit;4003846186083980;Thg8-24;474;YES;2;$8800;Thg9-11;2011;;
3780;1549;Mastercard;Credit;5682264285595880;Thg4-20;798;YES;1;$14200;Thg7-06;2009;;
3264;1549;Visa;Debit;4443781290442850;Thg6-20;841;NO;2;$40920;Thg6-03;2015;;
4784;1549;Mastercard;Debit;5831664882961720;Thg9-23;915;YES;1;$29936;Thg9-10;2011;;
5054;529;Mastercard;Debit (Prepaid);5951526923211190;Thg4-21;427;YES;1;$73;Thg10-06;2009;;
5734;529;Visa;Debit;4915211682981550;Thg10-22;886;YES;1;$18558;Thg11-17;2017;;
2621;529;Visa;Credit;4065997009484970;Thg1-24;446;YES;1;$9300;Thg4-09;2013;;
3114;529;Amex;Credit;348640265728493;Thg6-24;591;YES;1;$4500;Thg5-12;2012;;
183;1306;Visa;Debit;4840631262367430;Thg9-23;686;YES;2;$17120;Thg1-08;2017;;
4610;1306;Mastercard;Credit;5600916670945190;Thg3-24;252;YES;1;$0;Thg9-06;2010;;
5901;1798;Mastercard;Debit;5255777164020500;Thg4-22;678;YES;1;$14162;Thg12-07;2015;;
4656;1798;Amex;Credit;356971060636319;Thg8-23;531;YES;1;$9000;Thg9-08;2008;;
1940;389;Visa;Debit;4898395876038300;Thg7-21;574;YES;1;$18699;Thg2-20;2020;;
1695;389;Mastercard;Debit;5854024331185020;Thg4-24;531;YES;2;$13979;Thg2-20;2020;;
648;389;Mastercard;Debit;5520710322024810;Thg12-23;197;YES;1;$22218;Thg1-20;2020;;
356;1829;Mastercard;Debit;5993983094110290;Thg1-21;784;NO;1;$19884;Thg1-16;2016;;
649;1829;Mastercard;Credit;5693261287915410;Thg2-20;823;YES;1;$10700;Thg1-20;2020;;
1696;1829;Mastercard;Credit;5344350231485240;Thg7-24;361;YES;1;$6600;Thg2-20;2020;;
650;1392;Mastercard;Debit;5409055666511640;Thg3-21;923;NO;2;$12014;Thg1-20;2020;;
889;1392;Visa;Debit;4351233548162610;Thg6-23;288;YES;2;$8227;Thg1-20;2020;;
651;1392;Mastercard;Credit;5550873515782730;Thg7-22;556;YES;2;$10100;Thg1-20;2020;;
1941;1949;Visa;Debit (Prepaid);4739715375933690;Thg8-21;229;YES;1;$38;Thg2-20;2020;;
359;1881;Visa;Debit;4584347378978290;Thg3-21;249;YES;2;$18548;Thg1-16;2016;;
1036;1881;Mastercard;Debit;5301585827591730;Thg3-04;529;YES;1;$19030;Thg2-04;2007;;
2540;1881;Mastercard;Debit (Prepaid);5449948874033390;Thg10-09;208;YES;1;$94;Thg4-07;2009;;
5318;1881;Visa;Debit;4524007081801500;Thg12-23;4;YES;1;$17583;Thg10-16;2016;;
2554;1881;Visa;Debit;4592017788097890;Thg9-21;501;YES;1;$20943;Thg4-07;2008;;
4653;1881;Visa;Credit;4908654507582360;Thg4-20;24;YES;2;$15800;Thg9-07;2013;;
410;1706;Amex;Credit;348111868266561;Thg9-21;246;YES;1;$7300;Thg1-20;2020;;
4420;1706;Amex;Credit;375447713582380;Thg1-16;91;YES;1;$10600;Thg8-14;2014;;
3915;848;Visa;Debit;4354185735186650;Thg1-20;120;YES;1;$19113;Thg7-09;2014;;
5423;848;Amex;Credit;349882494435592;Thg1-23;647;YES;1;$13700;Thg11-05;2008;;
3938;1044;Mastercard;Debit;5934234383814300;Thg5-20;173;YES;2;$16317;Thg7-10;2011;;
3065;1112;Mastercard;Credit;5783231256300880;Thg2-15;872;YES;1;$6000;Thg5-10;2016;;
5848;1112;Visa;Debit;4087524697172920;Thg5-20;91;YES;2;$4909;Thg12-05;2007;;
4330;1112;Mastercard;Debit;5622555186345230;Thg8-13;409;YES;2;$14702;Thg8-10;2010;;
652;1112;Mastercard;Debit;5912994287217500;Thg6-20;291;YES;1;$10896;Thg1-20;2020;;
653;1112;Mastercard;Debit;5626395550412590;Thg4-23;678;YES;1;$3526;Thg1-20;2020;;
5202;1112;Mastercard;Debit;5329917409393420;Thg3-24;300;YES;2;$10083;Thg10-10;2010;;
5432;802;Mastercard;Credit;5444299345162200;Thg2-24;480;YES;2;$18300;Thg11-05;2014;;
2291;802;Visa;Credit;4637446539727370;Thg5-21;107;YES;2;$21400;Thg3-11;2011;;
5293;802;Mastercard;Debit;5564701470778710;Thg10-24;739;YES;1;$20886;Thg10-14;2014;;
5676;802;Mastercard;Debit;5907261370634840;Thg7-24;645;YES;1;$27701;Thg11-12;2012;;
233;859;Mastercard;Credit;5753025722639040;Thg9-23;224;YES;2;$8800;Thg1-10;2010;;
2304;859;Mastercard;Debit;5224418160535170;Thg7-21;724;YES;2;$20354;Thg3-12;2012;;
4014;859;Visa;Debit;4318671654054710;Thg10-20;37;YES;2;$14695;Thg7-13;2013;;
3480;859;Mastercard;Debit;5947211336145070;Thg3-24;807;YES;2;$16783;Thg6-10;2011;;
5223;441;Visa;Debit;4135867565103060;Thg12-24;486;YES;1;$21087;Thg10-10;2016;;
4433;879;Mastercard;Debit;5798962665831200;Thg9-24;304;YES;1;$10966;Thg8-14;2014;;
4500;879;Visa;Debit;4988862076390740;Thg8-24;244;YES;2;$12184;Thg9-99;2010;;
2192;879;Mastercard;Credit;5674236311971700;Thg3-24;955;YES;1;$5100;Thg3-08;2015;;
1942;1437;Visa;Debit;4854757670875220;Thg2-20;239;YES;2;$30404;Thg2-20;2020;;
6062;1437;Visa;Debit;4035380547578390;Thg4-22;750;YES;2;$13193;Thg12-11;2011;;
4385;1437;Visa;Credit;4504840142387810;Thg7-23;344;YES;1;$11400;Thg8-11;2019;;
5818;1437;Mastercard;Debit;5809285273861420;Thg5-21;79;YES;2;$16959;Thg12-04;2014;;
3195;1413;Mastercard;Debit;5135176048333370;Thg9-24;832;YES;1;$14927;Thg5-17;2017;;
2754;1413;Visa;Debit;4793567137334720;Thg12-24;45;NO;1;$13760;Thg4-15;2015;;
2255;1413;Mastercard;Debit;5875822666213910;Thg4-21;269;YES;2;$17023;Thg3-10;2011;;
1104;1413;Discover;Credit;6945679421971450;Thg10-20;816;YES;1;$6500;Thg2-07;2014;;
4673;1413;Mastercard;Debit;5703901298391160;Thg11-10;436;YES;2;$15562;Thg9-08;2016;;
1182;1710;Mastercard;Debit;5130947171604510;Thg12-23;342;YES;2;$17611;Thg2-09;2011;;
3502;1710;Visa;Credit;4945896135256780;Thg5-21;82;YES;1;$11700;Thg6-10;2014;;
1363;1710;Discover;Credit;6449625285546780;Thg11-20;985;YES;1;$6600;Thg2-16;2016;;
3353;1037;Mastercard;Debit;5281988379479420;Thg4-20;313;YES;2;$4230;Thg6-07;2008;;
1303;1037;Mastercard;Credit;5669892249102750;Thg6-13;518;YES;2;$7500;Thg2-12;2012;;
654;966;Mastercard;Debit;5612228528720080;Thg10-22;458;YES;2;$1077;Thg1-20;2020;;
655;107;Mastercard;Debit (Prepaid);5738671537483070;Thg9-21;427;YES;1;$98;Thg1-20;2020;;
2150;107;Mastercard;Credit;5527178999283010;Thg9-07;561;YES;1;$5500;Thg3-07;2015;;
2708;107;Visa;Credit;4710429105538730;Thg4-15;958;YES;2;$5500;Thg4-12;2012;;
5349;107;Mastercard;Debit;5069297201755220;Thg10-22;922;NO;2;$9898;Thg11-96;2011;;
255;107;Visa;Debit (Prepaid);4664388076567370;Thg3-22;796;NO;1;$66;Thg1-10;2011;;
2065;1247;Mastercard;Debit;5287003468674170;Thg10-22;799;NO;2;$13095;Thg3-04;2018;;
1073;1247;Visa;Debit;4022230098961130;Thg5-21;90;YES;1;$30822;Thg2-05;2015;;
3370;1247;Visa;Debit;4303658032034980;Thg4-23;673;YES;2;$16764;Thg6-07;2007;;
5837;1247;Mastercard;Credit;5064938627957330;Thg5-22;742;NO;2;$5700;Thg12-05;2010;;
5686;1247;Mastercard;Debit;5905151932957260;Thg7-23;407;YES;1;$18482;Thg11-13;2013;;
890;700;Visa;Debit (Prepaid);4940531959877080;Thg10-20;374;YES;2;$33;Thg1-20;2020;;
891;1363;Visa;Debit;4429857777537280;Thg1-20;404;YES;2;$21692;Thg1-20;2020;;
656;1363;Mastercard;Credit;5607389851323320;Thg4-23;557;YES;1;$11200;Thg1-20;2020;;
657;10;Mastercard;Debit;5686764662723280;Thg3-22;113;YES;1;$24602;Thg1-20;2020;;
3405;10;Visa;Debit;4236022081985700;Thg10-16;326;YES;2;$44390;Thg6-08;2009;;
3296;1725;Mastercard;Debit;5197218235211410;Thg1-21;955;YES;2;$30950;Thg6-05;2020;;
